"uuid","skill_name","level"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","CloudFront","EXPERT"
"06b36793-381f-4a5f-8544-dd6a02bb4513","CloudFront","ADVANCED"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","CloudFront","INTERMEDIATE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","CloudFront","ADVANCED"
"cd9974b9-da79-4b19-af78-fefac8849238","CMake","INTERMEDIATE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Co-facilitation","ADVANCED"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Code Coverage","INTERMEDIATE"
"cd9974b9-da79-4b19-af78-fefac8849238","Code Coverage","ADVANCED"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Code Review","ADVANCED"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","Code Review","ADVANCED"
"5954d235-8fb1-4af8-8613-67aac403049e","Code Review","EXPERT"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","Code Review","NOVICE"
"cd9974b9-da79-4b19-af78-fefac8849238","Code Review","ADVANCED"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","CodeIgniter","ADVANCED"
"6e99edbc-18f0-43ec-891f-a597192ed91c","CodeIgniter","INTERMEDIATE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","CodeIgniter","ADVANCED"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Collaboration","ADVANCED"
"cd9974b9-da79-4b19-af78-fefac8849238","Collaboration","ADVANCED"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Communication","ADVANCED"
"6e99edbc-18f0-43ec-891f-a597192ed91c","Communication","ADVANCED"
"5954d235-8fb1-4af8-8613-67aac403049e","Communication","INTERMEDIATE"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","Communication","NOVICE"
"cd9974b9-da79-4b19-af78-fefac8849238","Communication","ADVANCED"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Communication Skills","NOVICE"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","Communication Skills","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Competitive Analysis","NOVICE"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Complex problem solving","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Concept Testing","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Continuous Integration","EXPERT"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Continuous Integration","NOVICE"
"6e99edbc-18f0-43ec-891f-a597192ed91c","Continuous Integration","ADVANCED"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","Continuous Integration","NOVICE"
"06b36793-381f-4a5f-8544-dd6a02bb4513","Continuous Integration","ADVANCED"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","Continuous Integration","INTERMEDIATE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","Continuous Integration","ADVANCED"
"cd9974b9-da79-4b19-af78-fefac8849238","Continuous Integration","ADVANCED"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Continuous Testing","NOVICE"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","Crawling","ADVANCED"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","creativity","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Critical Thinking","ADVANCED"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Critical Thinking","ADVANCED"
"5954d235-8fb1-4af8-8613-67aac403049e","Critical Thinking",
"c8d91564-77b4-46df-b7a4-8d25a82ad950","Critical Thinking","NOVICE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","Cryptography","INTERMEDIATE"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","Cryptography","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","CSS","ADVANCED"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","CSS","INTERMEDIATE"
"6e99edbc-18f0-43ec-891f-a597192ed91c","CSS","ADVANCED"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","CSS","INTERMEDIATE"
"06b36793-381f-4a5f-8544-dd6a02bb4513","CSS","INTERMEDIATE"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","CSS","INTERMEDIATE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","CSS","ADVANCED"
"5954d235-8fb1-4af8-8613-67aac403049e","CSS","EXPERT"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","CSS","NOVICE"
"cd9974b9-da79-4b19-af78-fefac8849238","CSS","ADVANCED"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","CSS Preprocessors","INTERMEDIATE"
"5954d235-8fb1-4af8-8613-67aac403049e","CSS Preprocessors","ADVANCED"
"cd9974b9-da79-4b19-af78-fefac8849238","CSS Preprocessors","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","CSV","ADVANCED"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","CSV","INTERMEDIATE"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","CSV","NOVICE"
"5954d235-8fb1-4af8-8613-67aac403049e","CSV","ADVANCED"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","CSV","NOVICE"
"cd9974b9-da79-4b19-af78-fefac8849238","CSV","INTERMEDIATE"
"cd9974b9-da79-4b19-af78-fefac8849238","Cucumber","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Customer Relations","ADVANCED"
"5954d235-8fb1-4af8-8613-67aac403049e","Cybersecurity","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","d3.js","NOVICE"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","d3.js","ADVANCED"
"5954d235-8fb1-4af8-8613-67aac403049e","d3.js","ADVANCED"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Data Analysis","ADVANCED"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Data Analysis","NOVICE"
"6e99edbc-18f0-43ec-891f-a597192ed91c","Data Analysis","INTERMEDIATE"
"06b36793-381f-4a5f-8544-dd6a02bb4513","Data Analysis","INTERMEDIATE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","Data Analysis","ADVANCED"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","Data Analysis","INTERMEDIATE"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","Data Architecture","NOVICE"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","Data Governance","NOVICE"
"06b36793-381f-4a5f-8544-dd6a02bb4513","Data Infrastructure","INTERMEDIATE"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","Data Migration","NOVICE"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","Data Pipelines","ADVANCED"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","Data Structures","INTERMEDIATE"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","Data Structures","NOVICE"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","Data Visualization","INTERMEDIATE"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","Database","INTERMEDIATE"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Databases","NOVICE"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","Databases","INTERMEDIATE"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","Databases","ADVANCED"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","DataDog","ADVANCED"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","DataDog","NOVICE"
"cd9974b9-da79-4b19-af78-fefac8849238","DataDog","NOVICE"
"6e99edbc-18f0-43ec-891f-a597192ed91c","DataFlow","INTERMEDIATE"
"6e99edbc-18f0-43ec-891f-a597192ed91c","Dataflow Streaming","INTERMEDIATE"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Decision making","NOVICE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","Delphi","INTERMEDIATE"
"5954d235-8fb1-4af8-8613-67aac403049e","Deno","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Dependencies injections","ADVANCED"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Dependencies injections","ADVANCED"
"6e99edbc-18f0-43ec-891f-a597192ed91c","Dependencies injections","ADVANCED"
"06b36793-381f-4a5f-8544-dd6a02bb4513","Dependencies injections","INTERMEDIATE"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","Dependencies injections","ADVANCED"
"cd9974b9-da79-4b19-af78-fefac8849238","Dependencies injections","ADVANCED"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Design patterns","ADVANCED"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Design patterns","ADVANCED"
"6e99edbc-18f0-43ec-891f-a597192ed91c","Design patterns","ADVANCED"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","Design patterns","INTERMEDIATE"
"06b36793-381f-4a5f-8544-dd6a02bb4513","Design patterns","INTERMEDIATE"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","Design patterns","ADVANCED"
"5954d235-8fb1-4af8-8613-67aac403049e","Design patterns","ADVANCED"
"cd9974b9-da79-4b19-af78-fefac8849238","Design patterns","ADVANCED"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Design Sprints","NOVICE"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","Design Thinking","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Distributed Queues","INTERMEDIATE"
"6e99edbc-18f0-43ec-891f-a597192ed91c","Distributed Queues","INTERMEDIATE"
"06b36793-381f-4a5f-8544-dd6a02bb4513","Distributed Queues","NOVICE"
"6e99edbc-18f0-43ec-891f-a597192ed91c","Distributed Storage","NOVICE"
"06b36793-381f-4a5f-8544-dd6a02bb4513","Distributed Storage","INTERMEDIATE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Django","ADVANCED"
"6e99edbc-18f0-43ec-891f-a597192ed91c","Django","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","DNS","INTERMEDIATE"
"06b36793-381f-4a5f-8544-dd6a02bb4513","DNS","ADVANCED"
"5954d235-8fb1-4af8-8613-67aac403049e","DNS","ADVANCED"
"cd9974b9-da79-4b19-af78-fefac8849238","DNS","ADVANCED"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Docker","INTERMEDIATE"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Docker",
"6e99edbc-18f0-43ec-891f-a597192ed91c","Docker","INTERMEDIATE"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","Docker","INTERMEDIATE"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","Docker","ADVANCED"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","Docker","EXPERT"
"5954d235-8fb1-4af8-8613-67aac403049e","Docker","ADVANCED"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","Docker","INTERMEDIATE"
"cd9974b9-da79-4b19-af78-fefac8849238","Docker","INTERMEDIATE"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","Docker Compose","NOVICE"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","Docker Compose","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Domain-Driven Design","INTERMEDIATE"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Domain-Driven Design","INTERMEDIATE"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","Domain-Driven Design","INTERMEDIATE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Drupal","ADVANCED"
"6e99edbc-18f0-43ec-891f-a597192ed91c","Drupal","INTERMEDIATE"
"06b36793-381f-4a5f-8544-dd6a02bb4513","Drupal","NOVICE"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","Drupal","INTERMEDIATE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","DynamoDB","ADVANCED"
"6e99edbc-18f0-43ec-891f-a597192ed91c","DynamoDB","INTERMEDIATE"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","DynamoDB","INTERMEDIATE"
"06b36793-381f-4a5f-8544-dd6a02bb4513","DynamoDB","ADVANCED"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","DynamoDB","INTERMEDIATE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","DynamoDB","INTERMEDIATE"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Eclipse IDE","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","ElasticSearch","ADVANCED"
"cd9974b9-da79-4b19-af78-fefac8849238","ElasticSearch","NOVICE"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","Elixir","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","EmberJS","ADVANCED"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","EmberJS","INTERMEDIATE"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","Emotional Intelligence","NOVICE"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","End to End Testing","NOVICE"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","Energy Market","NOVICE"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Entity Framework","NOVICE"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","Entity Framework","INTERMEDIATE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Error analysis tools","ADVANCED"
"06b36793-381f-4a5f-8544-dd6a02bb4513","Error analysis tools","INTERMEDIATE"
"5954d235-8fb1-4af8-8613-67aac403049e","Ethical Hacking","NOVICE"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","ETLs","NOVICE"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","ETLs","ADVANCED"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Event-Driven Design","INTERMEDIATE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Executive Communication","ADVANCED"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Executive Communication","INTERMEDIATE"
"06b36793-381f-4a5f-8544-dd6a02bb4513","Executive Communication","INTERMEDIATE"
"6e99edbc-18f0-43ec-891f-a597192ed91c","Express","ADVANCED"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","Express","NOVICE"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","Express","INTERMEDIATE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","Express","INTERMEDIATE"
"5954d235-8fb1-4af8-8613-67aac403049e","Express","EXPERT"
"cd9974b9-da79-4b19-af78-fefac8849238","Express","INTERMEDIATE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Ext JS","ADVANCED"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Ext JS","INTERMEDIATE"
"6e99edbc-18f0-43ec-891f-a597192ed91c","Ext JS","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Facilitating & Moderation","ADVANCED"
"cd9974b9-da79-4b19-af78-fefac8849238","Facilitating & Moderation","ADVANCED"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Facilitation","ADVANCED"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","Fast Learning","NOVICE"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","FastAPI","NOVICE"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","Figma","NOVICE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","Figma","NOVICE"
"5954d235-8fb1-4af8-8613-67aac403049e","Figma","INTERMEDIATE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Firebase","ADVANCED"
"6e99edbc-18f0-43ec-891f-a597192ed91c","Firebase","NOVICE"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","Firebase","NOVICE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","Firebase","INTERMEDIATE"
"5954d235-8fb1-4af8-8613-67aac403049e","Firebase","ADVANCED"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Firewall configuration","NOVICE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","Firewall configuration","INTERMEDIATE"
"cd9974b9-da79-4b19-af78-fefac8849238","Flash","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Flask","INTERMEDIATE"
"6e99edbc-18f0-43ec-891f-a597192ed91c","Flask","NOVICE"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","Flask","NOVICE"
"06b36793-381f-4a5f-8544-dd6a02bb4513","Flask","NOVICE"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","Flask","NOVICE"
"5954d235-8fb1-4af8-8613-67aac403049e","Flask","INTERMEDIATE"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","Flask","NOVICE"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","flexbox","NOVICE"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","flexbox","NOVICE"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Frontend Development","NOVICE"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","Frontend Development","ADVANCED"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Functional Reactive Programming","NOVICE"
"5954d235-8fb1-4af8-8613-67aac403049e","Functional Reactive Programming","INTERMEDIATE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Gatling","INTERMEDIATE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","GatsbyJS","INTERMEDIATE"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","GatsbyJS","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","GCP","EXPERT"
"6e99edbc-18f0-43ec-891f-a597192ed91c","GCP","INTERMEDIATE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","GCP","ADVANCED"
"5954d235-8fb1-4af8-8613-67aac403049e","GCP",
"c8d91564-77b4-46df-b7a4-8d25a82ad950","GCP","INTERMEDIATE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","GCP App Engine","ADVANCED"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","GCP App Engine","ADVANCED"
"5954d235-8fb1-4af8-8613-67aac403049e","GCP App Engine","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","GCP Cloud Build","ADVANCED"
"5954d235-8fb1-4af8-8613-67aac403049e","GCP Cloud Build","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","GCP Cloud DNS","ADVANCED"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","GCP Cloud DNS","ADVANCED"
"5954d235-8fb1-4af8-8613-67aac403049e","GCP Cloud DNS","NOVICE"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","GCP Cloud Fusion","INTERMEDIATE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","GCP Cloud Vision","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","GCP Compute Engine","ADVANCED"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","GCP Compute Engine","ADVANCED"
"5954d235-8fb1-4af8-8613-67aac403049e","GCP Compute Engine","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","GCP Dataproc","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","GCP IAM","ADVANCED"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","GCP IAM","ADVANCED"
"cd9974b9-da79-4b19-af78-fefac8849238","GCP IAM","NOVICE"
"cd9974b9-da79-4b19-af78-fefac8849238","GCP Spanner","INTERMEDIATE"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","GIS (Geographic Information Systems)","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Git","ADVANCED"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Git","INTERMEDIATE"
"6e99edbc-18f0-43ec-891f-a597192ed91c","Git","ADVANCED"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","Git","INTERMEDIATE"
"06b36793-381f-4a5f-8544-dd6a02bb4513","Git","INTERMEDIATE"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","Git","INTERMEDIATE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","Git","ADVANCED"
"5954d235-8fb1-4af8-8613-67aac403049e","Git","ADVANCED"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","Git","INTERMEDIATE"
"cd9974b9-da79-4b19-af78-fefac8849238","Git","ADVANCED"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","github","ADVANCED"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","github","INTERMEDIATE"
"6e99edbc-18f0-43ec-891f-a597192ed91c","github","ADVANCED"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","github","NOVICE"
"06b36793-381f-4a5f-8544-dd6a02bb4513","github","INTERMEDIATE"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","github","INTERMEDIATE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","github","ADVANCED"
"5954d235-8fb1-4af8-8613-67aac403049e","github","ADVANCED"
"cd9974b9-da79-4b19-af78-fefac8849238","github","ADVANCED"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Gitlab","NOVICE"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","Gitlab","INTERMEDIATE"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","Gitlab CI","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","GKE","INTERMEDIATE"
"06b36793-381f-4a5f-8544-dd6a02bb4513","GKE","NOVICE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","GKE","EXPERT"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Go","NOVICE"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Go","NOVICE"
"6e99edbc-18f0-43ec-891f-a597192ed91c","Go","INTERMEDIATE"
"06b36793-381f-4a5f-8544-dd6a02bb4513","Go","NOVICE"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","Go","INTERMEDIATE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","Go","NOVICE"
"5954d235-8fb1-4af8-8613-67aac403049e","Go","NOVICE"
"cd9974b9-da79-4b19-af78-fefac8849238","Go","EXPERT"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Good attitude","NOVICE"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Good team player","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Google Lighthouse","INTERMEDIATE"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Grafana","NOVICE"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","Grafana","NOVICE"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","Grafana","INTERMEDIATE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Grails","INTERMEDIATE"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Grails","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","GraphQL","INTERMEDIATE"
"6e99edbc-18f0-43ec-891f-a597192ed91c","GraphQL","INTERMEDIATE"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","GraphQL","INTERMEDIATE"
"5954d235-8fb1-4af8-8613-67aac403049e","GraphQL","INTERMEDIATE"
"cd9974b9-da79-4b19-af78-fefac8849238","GraphQL","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Groovy","ADVANCED"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Groovy","NOVICE"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","Growth Mentality","INTERMEDIATE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Grunt","INTERMEDIATE"
"6e99edbc-18f0-43ec-891f-a597192ed91c","Grunt","INTERMEDIATE"
"06b36793-381f-4a5f-8544-dd6a02bb4513","Grunt","NOVICE"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","Grunt","NOVICE"
"5954d235-8fb1-4af8-8613-67aac403049e","Grunt","ADVANCED"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Gulp","INTERMEDIATE"
"6e99edbc-18f0-43ec-891f-a597192ed91c","Gulp","INTERMEDIATE"
"06b36793-381f-4a5f-8544-dd6a02bb4513","Gulp","NOVICE"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","Gulp","INTERMEDIATE"
"5954d235-8fb1-4af8-8613-67aac403049e","Gulp","ADVANCED"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Hadoop","NOVICE"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","Hadoop","NOVICE"
"cd9974b9-da79-4b19-af78-fefac8849238","Hadoop","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Handlebars","ADVANCED"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","Handlebars","NOVICE"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","Handlebars","INTERMEDIATE"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","Hapi","NOVICE"
"cd9974b9-da79-4b19-af78-fefac8849238","HAProxy","INTERMEDIATE"
"cd9974b9-da79-4b19-af78-fefac8849238","HBase/BigTable","INTERMEDIATE"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Heuristic Evaluations","NOVICE"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Hibernate","ADVANCED"
"6e99edbc-18f0-43ec-891f-a597192ed91c","Hibernate",
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Hive","NOVICE"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","HL7","INTERMEDIATE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","HTML5","ADVANCED"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","HTML5","INTERMEDIATE"
"6e99edbc-18f0-43ec-891f-a597192ed91c","HTML5","ADVANCED"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","HTML5","INTERMEDIATE"
"06b36793-381f-4a5f-8544-dd6a02bb4513","HTML5","INTERMEDIATE"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","HTML5","INTERMEDIATE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","HTML5","INTERMEDIATE"
"5954d235-8fb1-4af8-8613-67aac403049e","HTML5","EXPERT"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","HTML5","NOVICE"
"cd9974b9-da79-4b19-af78-fefac8849238","HTML5","ADVANCED"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","HTTP Protocol","NOVICE"
"06b36793-381f-4a5f-8544-dd6a02bb4513","Hyper-V","NOVICE"
"6e99edbc-18f0-43ec-891f-a597192ed91c","Ideation","ADVANCED"
"c8d91564-77b4-46df-b7a4-8d25a82ad950","Image Segmentation","NOVICE"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","Independence","NOVICE"
"c5a1f718-8a18-4b90-8d2a-cf22fb192dae","Influence Others","ADVANCED"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Influence Others","INTERMEDIATE"
"06b36793-381f-4a5f-8544-dd6a02bb4513","Influence Others","INTERMEDIATE"
"51259f56-93cf-4c9d-89f3-cd3e767cb80f","Influence Others","INTERMEDIATE"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","Information Architecture","NOVICE"
"314911bb-28ae-44e0-a70e-a97bc01f0b18","Information Architecture","ADVANCED"
"11c6f2e8-0110-4ac0-b2a7-9a889ce612f0","Infrastructure-as-Code","INTERMEDIATE"
"bc7343e7-cd47-4d7c-bbca-506add76a7a0","intellij","NOVICE"
